Date Added,category,sellerlink,sellerlink-url,sellerstorefront-url,sellerproductcount,sellerratings,sellerdetails,seller business name,businessaddress,Count of seller brands,Max % of negative seller ratings - last 30 days,Max % of negative seller ratings - last 90 days,Max % of negative seller ratings - last 12 months,Hero Product 1 #ratings,Hero Product 2 #ratings,Sample brand name,Sample Brand URL
15-Nov-20,Garden,Seller 1028,Seller 1028-link,Seller 1028-storefrontlink,"1-16 of over 9,000 results",63% positive in the last 12 months (16 ratings),Whalien 52______ is committed to providing each customer with the highest standard of customer service.,Business Name:shen zhen shi yipinju dingzhijiaju youxian gong si,shen zhen shi nan shan qu yue hai jie daole an ju shi chang er lou 232 233 haoshen zhenguang dong518052CN,12,0,100,31,185,81,YOIL,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=YOIL
15-Nov-20,Garden,Seller 1029,Seller 1029-link,Seller 1029-storefrontlink,1-16 of 112 results,100% positive lifetime (117 total ratings),whirlpool-more is committed to providing each customer with the highest standard of customer service.,Business Name:WAM Whirlpool + more GmbH,Am Heesen 7aHamburgHamburg21033DE,14,0,0,0,864,105,SpaBalancer,https://www.amazon.de/-/en/SpaBalancer/b/ref=bl_dp_s_web_19505229031?ie=UTF8&node=19505229031&field-lbr_brands_browse-bin=SpaBalancer
15-Nov-20,Garden,Seller 1030,Seller 1030-link,Seller 1030-storefrontlink,1-16 of 22 results,,"The European Commission provides for an Online Dispute Resolution Platform, which you can access here: https://ec.europa.eu/consumers/odr/Please see the following link for the nationally appointed Alternative Dispute Resolution bodies contact details: https://webgate.ec.europa.eu/odr/main/index.cfm?event=main.adr.show",Business Name:Whoober B.V.,Ekke Kleimahof 9WinsumGroningen9951MKNL,1,0,0,0,1,1,Visit the WHOOBER Store,https://www.amazon.de/-/en/stores/Whoober/page/2F0C9C69-53F3-4F55-AA60-F49FA8C2EB2B?ref_=ast_bln
15-Nov-20,Garden,Seller 1031,Seller 1031-link,Seller 1031-storefrontlink,"1-16 of over 30,000 results",94% positive in the last 12 months (122 ratings),WhyNotOutside-UStoDE (Zoll bezahlt) is committed to providing each customer with the highest standard of customer service.,Business Name:Far Out LLC,410 Mercantile CtWheelingIllinois60090-4738US,16,0,4,5,10232,3883,MagLite,https://www.amazon.de/-/en/MagLite/b/ref=bl_dp_s_web_3314562031?ie=UTF8&node=3314562031&field-lbr_brands_browse-bin=MagLite
15-Nov-20,Garden,Seller 1032,Seller 1032-link,Seller 1032-storefrontlink,"1-16 of over 1,000 results",97% positive in the last 12 months (222 ratings),"The European Commission provides for an Online Dispute Resolution Platform, which you can access here: https://ec.europa.eu/consumers/odr/Please see the following link for the nationally appointed Alternative Dispute Resolution bodies contact details: https://webgate.ec.europa.eu/odr/main/index.cfm?event=main.adr.show",Business Name:Wiemann Lehrmittel,Gehrenplan27MuldestauseeSachsen-Anhalt06774DE,15,0,0,2,3275,2817,Wiemann Lehrmittel,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=pets&field-keywords=Wiemann+Lehrmittel
15-Nov-20,Garden,Seller 1033,Seller 1033-link,Seller 1033-storefrontlink,"1-16 of over 2,000 results",87% positive in the last 12 months (106 ratings),Wiffe is committed to providing each customer with the highest standard of customer service.,"Business Name:Chengdu Tianqifu Technology Co.,Ltd.",Gaoxin Qu Tianfusanjie 19Hao 1Dong 1Danyuan 26ceng 2607haoChengduSichuan610041CN,10,17,14,10,129,21,Wifun,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=office-products&field-keywords=Wifun
15-Nov-20,Garden,Seller 1034,Seller 1034-link,Seller 1034-storefrontlink,"1-16 of over 10,000 results",67% positive lifetime (9 total ratings),Willlly is committed to providing each customer with the highest standard of customer service.,Business Name:Guang zhou shi ji wang lao ke ji you xian gong si,Guang zhou shi tian he qu long dong ju xianxiao qu san xiang 6 hao A102GuangzhouGuangdong510520CN,1,0,0,38,6,2,Willlly,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=diy&field-keywords=Willlly
15-Nov-20,Garden,Seller 1035,Seller 1035-link,Seller 1035-storefrontlink,"1-16 of over 1,000 results",82% positive in the last 12 months (142 ratings),Win-bang is committed to providing each customer with the highest standard of customer service.,Business Name:shenzhen shi li bang keji youxian gongsi,baimen qian 8dong changfang sanlou dongce 3haolonggang qu nanwan jiedao busha lushenzhenguang dong518100CN,8,15,13,17,217,124,Winbang,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Winbang
15-Nov-20,Garden,Seller 1036,Seller 1036-link,Seller 1036-storefrontlink,"1-16 of over 5,000 results",68% positive in the last 12 months (163 ratings),Winkey Life is committed to providing each customer with the highest standard of customer service.,Business Name:shenzhenshi wanshengteng shoushi youxiangongsi,longhuaqu longhuajiedaominhuanlu dongxudasha204shenzhenshiguangdong518109CN,3,33,41,27,55,41,Winkey,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Winkey
15-Nov-20,Garden,Seller 1037,Seller 1037-link,Seller 1037-storefrontlink,"1-16 of over 4,000 results",86% positive in the last 12 months (100 ratings),winthai is committed to providing each customer with the highest standard of customer service.,Business Name:shenzhenshi yongtai kejiyouxiangongsi,longgangqu bantianjiedao guangyayuan3xiang 16haoshenzhenguangdong518129CN,2,20,7,7,132,35,Winthai,https://www.amazon.de/-/en/Winthai/b/ref=bl_dp_s_web_17438499031?ie=UTF8&node=17438499031&field-lbr_brands_browse-bin=Winthai
15-Nov-20,Garden,Seller 1038,Seller 1038-link,Seller 1038-storefrontlink,"1-16 of over 1,000 results",74% positive in the last 12 months (19 ratings),Wishlisteu is committed to providing each customer with the highest standard of customer service.,Business Name:Shenzhen Shi Wishlist Wangluojishu Youxiangongsi,"911zhulou,Tiananshumashidaidasha,ChegongmiaoShatou jiedao,FutianShenzhenGuangdong518000CN",1,0,0,26,9,4,Wishwin,https://www.amazon.de/-/en/Wishwin/b/ref=bl_dp_s_web_10979065031?ie=UTF8&node=10979065031&field-lbr_brands_browse-bin=Wishwin
15-Nov-20,Garden,Seller 1039,Seller 1039-link,Seller 1039-storefrontlink,1-16 of 69 results,,WJESTORE is committed to providing each customer with the highest standard of customer service.,Business Name:LVLIANGSHILISHIQUMUXUFUZHUANGXIEMAODIAN,Yongning Middle RoadWangjiatong Mall Zone B No. 3Lvliang CityLishi DistrictShanxi Province033000CN,1,0,0,0,0,0,N / A,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=N+%2F+A
15-Nov-20,Garden,Seller 1040,Seller 1040-link,Seller 1040-storefrontlink,"1-16 of over 1,000 results",67% positive lifetime (3 total ratings),WJW-DT is committed to providing each customer with the highest standard of customer service.,Business Name:liu lin xian fu rui shang mao you xian gong si,shanxishenglvliangshiliulinxianqinglongyuandingAquliu lin xianzhong guo shan xi sheng lv liang shi033300CN,4,0,33,33,3,1,W-YYXMB,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=W-YYXMB
15-Nov-20,Garden,Seller 1041,Seller 1041-link,Seller 1041-storefrontlink,"1-16 of over 8,000 results",57% positive in the last 12 months (65 ratings),wllcw%b(Kommt innerhalb von 7-18 Tagen an) is committed to providing each customer with the highest standard of customer service.,Business Name:shenzhenshi Yuan yangMingMaoYI You XianGONGSI,Long Huaqu Long hua jie daoHua lian shequ JIN Long huaguang chang1hao shang Wu DA SHA 1301ShenZhenshiguangdong518109CN,12,13,40,38,26,4,WFRAU,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=WFRAU
15-Nov-20,Garden,Seller 1042,Seller 1042-link,Seller 1042-storefrontlink,"1-16 of over 8,000 results",91% positive in the last 12 months (11 ratings),Wmaple is committed to providing each customer with the highest standard of customer service.,Business Name:Shenzhenwufengdianzishangwuyouxiangongsi,shenzhenshilonggangquhenggangjiedaochangjiangpulushen zhen shiguang dong shen518100CN,5,0,0,9,4,2,Wmaple,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=Wmaple
15-Nov-20,Garden,Seller 1043,Seller 1043-link,Seller 1043-storefrontlink,1-16 of 93 results,99% positive in the last 12 months (132 ratings),"Impressum
 
 Gesetzliche Anbieterkennung:
 
 Marcus Budczenkow
 w-mtools-de
 Röpersdorfer Str. 19
 17291 Prenzlau
 Deutschland
 Telefon: 048419811510
 E-Mail: office@w-mtools.de
 USt-IdNr.: DE 304404370 
 WEEE-Reg.-Nr.: DE 21555781
 
 
 
 
 
 Alternative Streitbeilegung:
 Die Europäische Kommission stellt eine Plattform für die außergerichtliche Online-Streitbeilegung (OS-Plattform) bereit, aufrufbar unter ec.europa.eu/odr.
 
 Wir sind seit 29.02.2016 Mitglied der Initiative ""FairCommerce"".
Nähere Informationen hie...",Business Name:w-mtools-de,Sergeantenweg17Schwesing25813DE,4,0,0,1,444,371,Visit the w-mtools Store,https://www.amazon.de/-/en/stores/w-mtools/page/430FF014-459C-4B98-8318-850657085EA9?ref_=ast_bln
15-Nov-20,Garden,Seller 1044,Seller 1044-link,Seller 1044-storefrontlink,"1-16 of over 3,000 results",,woaifangfangdianpu is committed to providing each customer with the highest standard of customer service.,Business Name:LvLiangShiLiShiQuFangFangJiaJuYongPinDian,li shi qu qian zhao jia zhuanglv liangshan xi sheng033000CN,15,0,0,0,0,0,WFF,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=WFF
15-Nov-20,Garden,Seller 1045,Seller 1045-link,Seller 1045-storefrontlink,"1-16 of over 1,000 results",,WODEKUZI is committed to providing each customer with the highest standard of customer service.,Business Name:ZhengZhouYiMeiTeShangMaoYouXianGongSi,JingSanLu86HaoJinYinXianDaiCheng4HaoLou7334ShiZhengZhouShiJinShuiQuHeNanSheng450000CN,8,0,0,0,0,0,XIAOKUKU,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=XIAOKUKU
15-Nov-20,Garden,Seller 1046,Seller 1046-link,Seller 1046-storefrontlink,"1-16 of over 10,000 results",71% positive in the last 12 months (1407 ratings),"Impressum
 
 Gesetzliche Anbieterkennung:
 Wohn-Idee24-cr UG (haftungsbeschränkt) Geschäftsführer: Wolfgang Rath Tenholter Straße 98d
 41812 Erkelenz
 Deutschland
 Telefon: 02431 9569550
 E-Mail: amazon@wohn-idee24.de
 USt-IdNr.: DE325478438
 
 Wir sind seit 27.09.2016 Mitglied der Initiative ""FairCommerce"".
 Nähere Informationen hierzu finden Sie unter .fair-commerce.de 
Die Europäische Kommission bietet eine Onlineplattform für Streitbeilegung an, die Sie hier finden: https://ec.europa.eu/consumers/odr/

Un...",Business Name:Wohn-Idee24-cr UG,Tenholterstr. 98 DErkelenzNordrhein-Westfalen41812DE,15,0,17,27,31425,13496,Renuwell,https://www.amazon.de/-/en/Renuwell/b/ref=bl_dp_s_web_1691773031?ie=UTF8&node=1691773031&field-lbr_brands_browse-bin=Renuwell
15-Nov-20,Garden,Seller 1047,Seller 1047-link,Seller 1047-storefrontlink,"1-16 of over 3,000 results",99% positive in the last 12 months (2950 ratings),"Impressum
 
 Gesetzliche Anbieterkennung:
 
 Claus Obergrusberger
 Wohnkult
 Lauterbachstr. 89
 84307 Eggenfelden
 Deutschland
 Telefon: 08721916360
 E-Mail: info@wohnkult.net
 USt-IdNr.: DE 280528092
 
 
 
 
 
 Alternative Streitbeilegung:
 Die Europäische Kommission stellt eine Plattform für die außergerichtliche Online-Streitbeilegung (OS-Plattform) bereit, aufrufbar unter ec.europa.eu/odr.
 
 Wir sind seit 04.12.2015 Mitglied der Initiative ""FairCommerce"".
Nähere Informationen hierzu finden Sie unter fair-comme...",Business Name:Wohnkult,Wald4PleiskirchenBayern84568DE,16,2,2,1,5329,3079,Neudorff,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Neudorff
15-Nov-20,Garden,Seller 1048,Seller 1048-link,Seller 1048-storefrontlink,"1-16 of over 1,000 results",98% positive in the last 12 months (107 ratings),"Impressum
Wohnraum Inhaber: Klaus Marchevka Bergerstr. 35
 60316 Frankfurt am Main
 Deutschland
 
 Telefon: 49 (0) 69 15625967
 
 E-Mail: shop@wohnraum-berger.de Umsatzsteuer-Identifikationsnummer: DE 815519902 Die Europäische Kommission stellt eine Plattform zur Online-Streitbeilegung (OS) bereit, die Sie hier finden /https://ec.europa.eu/consumers/odr/.
 Zur Teilnahme an einem Streitbeilegungsverfahren vor einer Verbraucherschlichtungsstelle sind wir nicht verpflichtet und nicht bereit.
   Allgemeine G...",Business Name:Wohnraum - Schenken und Einrichten,Berger Straße35Frankfurt60316DE,13,0,0,1,7432,5636,Visit the Umbra Store,https://www.amazon.de/-/en/stores/Umbra/page/43991FD4-1C3C-4688-A9A5-2626B1F05564?ref_=ast_bln
15-Nov-20,Garden,Seller 1049,Seller 1049-link,Seller 1049-storefrontlink,1-16 of 936 results,80% positive lifetime (5 total ratings),Wokily Store is committed to providing each customer with the highest standard of customer service.,Business Name:XiAnShiXinChengQuHengXinBaiHuoDian,ChangLeXiLu136HaoXiAnShiXinChengQuShanXiSheng710000CN,2,0,0,0,3,3,Wosiky,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=Wosiky
15-Nov-20,Garden,Seller 1050,Seller 1050-link,Seller 1050-storefrontlink,1-16 of 223 results,95% positive in the last 12 months (44 ratings),"Wolldiscount24 GmbH, vertreten durch die Geschäftsführerin Sandra Silberbach Zechenring 24 91257 Pegnitz Handelsregister: Amtsgericht Bayreuth (HRB 7124)  Umsatzsteuer-Identifikationsnummer gemäß § 27 a Umsatzsteuergesetz: DE328661580 Tel: 01516-7173001 E-Mail: info@wolldiscount24.com  
Die Europäische Kommission bietet eine Onlineplattform für Streitbeilegung an, die Sie hier finden: https://ec.europa.eu/consumers/odr/

Unter diesem Link finden Sie die Kontaktdaten der offiziellen Streitbeilegungs...",Business Name:Wolldiscount24 GmbH,Zechenring24Pegnitz91257DE,10,10,6,5,853,64,Visit the myboshi Store,https://www.amazon.de/-/en/stores/myboshi/page/EAF90C6C-5E0A-4384-B3DB-0C156D8B51B0?ref_=ast_bln
15-Nov-20,Garden,Seller 1051,Seller 1051-link,Seller 1051-storefrontlink,1-16 of 107 results,100% positive lifetime (7 total ratings),World Of Sparkles is committed to providing each customer with the highest standard of customer service.,Business Name:World Of Sparkles Limited,31brierley roadLONDONE11 4JEGB,2,0,0,0,329,87,World of Sparkles,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=World+of+Sparkles
15-Nov-20,Garden,Seller 1052,Seller 1052-link,Seller 1052-storefrontlink,"1-16 of over 5,000 results",97% positive in the last 12 months (922 ratings),"World Trading Net GmbH & Co. KG
 Löwentorstraße 40
 99752 Bleicherode
 
 Telefon: +49 (0)36338 59889-00
 Telefax: +49 (0)36338 59889-20
 E-Mail: info@highlight-led.de
 
 Registergericht: Amtsgericht Jena
 Registernummer: HRA 501906
 
 Die World Trading Net GmbH & Co. KG wird vertreten durch die persönlich haftende Gesellschafterin: World Trading Net Verwaltungs  GmbH,
 Registergericht: Amtsgericht Jena, HRB 505560.
 
 Diese wiederum wird vertreten durch den Geschäftsführer: Ronald Schäfer
 
Umsatzsteuer-Identi...",Business Name:World Trading Net GmbH & Co. KG,Löwentorstraße 4040Bleicherode99752DE,14,11,5,3,9242,2815,Visit the TFA Dostmann Store,https://www.amazon.de/-/en/stores/TFA+Dostmann+GmbH+%26+Co+KG/page/EAF5F066-D2DC-42AB-8D1D-9E5898BCA26D?ref_=ast_bln
15-Nov-20,Garden,Seller 1053,Seller 1053-link,Seller 1053-storefrontlink,1-16 of 681 results,100% positive lifetime (1 total ratings),world-of-souvenirs is committed to providing each customer with the highest standard of customer service.,VAT Number:DE226154635,,16,0,0,0,891,438,Visit the Nostalgic-Art Store,https://www.amazon.de/-/en/stores/Nostalgic-Art/page/B903834C-238B-4AA7-889C-03AA68805361?ref_=ast_bln
15-Nov-20,Garden,Seller 1054,Seller 1054-link,Seller 1054-storefrontlink,"1-16 of over 2,000 results",95% positive in the last 12 months (1354 ratings),"Impressum
 
 Gesetzliche Anbieterkennung:
 
 Wortek GmbH
 diese vertr. d. d. Geschäftsführer Alexander Wortner
 Rankinestraße 4
 86899 Landsberg am Lech
 Deutschland
 Telefon: +49 (0) 8191/9406800
 Telefax: +49 (0) 8191/9406801
 E-Mail: info@wortek.de
 USt-IdNr.: DE 293059913
 eingetragen im Handelsregister des Amtsgerichtes Augsburg
 Handelsregisternummer HRB 28388
 
 
 
 
 
 Alternative Streitbeilegung:
Die Europäische Kommission stellt eine Plattform für die außergerichtliche Online-Streitbeilegung (OS-Plattform...",Business Name:wortek GmbH,Rankinestr. 4Landsberg am Lech86899DE,14,17,5,4,7023,4610,AS Best Product,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=diy&field-keywords=AS+Best+Product
15-Nov-20,Garden,Seller 1055,Seller 1055-link,Seller 1055-storefrontlink,"1-16 of over 10,000 results",82% positive in the last 12 months (11 ratings),WPCASE is committed to providing each customer with the highest standard of customer service.,Business Name:ru zhou shi yi shang shang mao you xian gong si,ru zhou shi jiang tai jie 49 haoru zhouhe nan467599CN,2,25,17,18,0,0,WPCASE,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=WPCASE
15-Nov-20,Garden,Seller 1056,Seller 1056-link,Seller 1056-storefrontlink,"1-16 of over 10,000 results",80% positive lifetime (5 total ratings),wqsacxgcftf is committed to providing each customer with the highest standard of customer service.,Business Name:anhuirunqingshangmaoyouxiangongsi,dangshanxiandangchengzhenrenmindonglubeiceyudouxingchengyaoguangxingjuA7hao306shiSuzhouAnhui235300CN,14,0,0,50,1,0,Yishelle,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=kitchen-de&field-keywords=Yishelle
15-Nov-20,Garden,Seller 1057,Seller 1057-link,Seller 1057-storefrontlink,1-16 of 27 results,100% positive lifetime (1 total ratings),Wrpacttg is committed to providing each customer with the highest standard of customer service.,Business Name:wuhanhouningwangluokejiyouxiangongsi,donghuxinjishukaifaqugaoxinliulu15haojiaxinyuanyiqi1haolou2danyuan15ceng3haowuhanshiChina430000CN,3,0,0,0,3,2,Wrpacttg,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=garden-de&field-keywords=Wrpacttg
15-Nov-20,Garden,Seller 1058,Seller 1058-link,Seller 1058-storefrontlink,1-16 of 519 results,94% positive in the last 12 months (174 ratings),"Angaben gemäß § 5 TMG:

Stark Wassertechnik GmbH
Querstrasse 5 - 04651 Bad Lausick
Vertreten durch:

Geschäftsführer: Udo Müller
Kontakt:
Telefon: +49-34345-24881
Telefax: +49-34345-24880
E-Mail:info@wt-discount.de
Registereintrag:
Eintragung im Handelsregister.
Registergericht:Leipzig
Registernummer: 29897
Umsatzsteuer-ID:
Umsatzsteuer-Identifikationsnummer gemäß §27 a Umsatzsteuergesetz:
DE292483726

Plattform der EU-Kommission zur Online-Streitbeilegung: <a href=""/ec.europa.eu/consumers/odr"">/ec.europa.eu/consu...",Business Name:Stark Wassertechnik GmbH,Querstraße 5Bad Lausick04651DE,10,0,4,2,298,153,WT,https://www.amazon.de/-/en/s/ref=bl_dp_s_web_0?ie=UTF8&search-type=ss&index=diy&field-keywords=WT
15-Nov-20,Garden,Seller 1059,Seller 1059-link,Seller 1059-storefrontlink,"1-16 of over 10,000 results",92% positive in the last 12 months (578 ratings),"Impressum
 
 Gesetzliche Anbieterkennung:
 
 Sven Jüchems
 Handelsring 3
 26624 Südbrookmerland
 Deutschland
 Telefon: 04942203673
 Telefax: 04942203674
 E-Mail: amazon@wtnord.de
 USt-IdNr.: DE206579174
 
 
 
 
 
 Alternative Streitbeilegung:
 Die Europäische Kommission stellt eine Plattform für die außergerichtliche Online-Streitbeilegung (OS-Plattform) bereit, aufrufbar unter ec.europa.eu/odr.
 
 Wir sind seit 17.03.2016 Mitglied der Initiative ""FairCommerce"".
Nähere Informationen hierzu finden Sie unter www.fair...",Business Name:SJ-Werbung,Handelsring3Südbrookmerland26624DE,15,14,11,7,47340,18561,Visit the Goobay Store,https://www.amazon.de/-/en/stores/Goobay/page/E33834B9-C6EB-4960-9039-1C9DE0F9B9A8?ref_=ast_bln
